/covers/300.jpg;Hey Violet;From The Outside [Explicit Content];Rock
/covers/301.jpg;Styx;The Mission;Rock
/covers/302.jpg;Various Artists;2017 Warped Tour Compilation (Various Artists);Rock
/covers/303.jpg;J. Stalin;My Dark Passenger [Explicit Content];Rap/Hip Hop
/covers/304.jpg;Various Artists;Chicago Slickers 1948-1953 /  Various;Blues
/covers/305.jpg;Various Artists;Beatfreak 6: Rare & Obscure British Beat /  Various;Rock
/covers/306.jpg;Various Artists;Windy City Blues 1935-1953 /  Various;Blues
/covers/307.jpg;Igorrr;Savage Sinusoid;Rock
/covers/308.jpg;Dave Liebman;Compassion: The Music Of John Coltrane;Jazz
/covers/309.jpg;King Crimson;The Elements Tour Box 2017;Rock
/covers/310.jpg;London Grammar;Truth Is A Beautiful Thing [Import];Rock
/covers/311.jpg;Midnight North;Scarlet Skies;Rock
/covers/312.jpg;Depeche Mode;Ultra;Rock
/covers/313.jpg;Suffocation;Of the Dark Light;Rock
/covers/314.jpg;The Rascals;Very Best Of [Import];Rock
/covers/315.jpg;Chicago;Chicago Story: Complete Greatest [Import];Rock
/covers/316.jpg;Original Broadway Cast Recording;Anastasia;Musical Soundtrack
/covers/317.jpg;Tankard;One Foot In The Grave [Import];Heavy Metal
/covers/318.jpg;Shannon McNally;Black Irish;Country
/covers/319.jpg;Foreigner;Definitive [Import];Rock
/covers/320.jpg;Bette Midler;Experience The Divine Bette Midler [Import];Vocal
/covers/321.jpg;Merrimack;Omegaphilia;Rock
/covers/322.jpg;Anathema;The Optimist;Rock
/covers/323.jpg;Magpie Salute;Magpie Salute;Rock
/covers/324.jpg;Rise Against;Wolves [Explicit Content];Rock
/covers/325.jpg;Chuck Berry;Chuck;Rock
/covers/326.jpg;Cigarettes After Sex;Cigarettes After Sex [Explicit Content];Rock
/covers/327.jpg;The Phoenix;Ti Amo;Rock
/covers/328.jpg;Various Artists;Night Comes Down: 60 British Mod R&B; Freakbeat & Swingin LondonNuggets [Import]/covers/329.jpg;Various Artists;WARNER SOFT ROCK NUGGETS VOL 3 (BIRTHDAY MORNING) [Import];Rock
/covers/330.jpg;Doyle;Doyle II: As We Die [Explicit Content];Rock
/covers/331.jpg;Sarah Vaughan;Sarah Sings Soulfully [Import];Jazz
/covers/332.jpg;Beach Fossils;Somersault;Rock
/covers/333.jpg;Various Artists;WARNER SOFT ROCK NUGGETS VOL 1 (SILVER & SUNSHINE) [Import];Rock
/covers/334.jpg;Inmates;Albums 1979-1982 [Import];Rock
/covers/335.jpg;Miss May I;Shadows Inside;Rock
/covers/336.jpg;Status Quo;Just Supposin';Rock
/covers/337.jpg;Alan Davey;Sputnik Stan Vol. 1: A Fistful Of Junk;Rock
/covers/338.jpg;Sonny Clark;Sonny Clark Trio [Import];Jazz
/covers/339.jpg;Various Artists;The British Invasion;Rock
/covers/340.jpg;Zoot Sims;New Beat Bossa Nova 2 [Import];Jazz
/covers/341.jpg;The Doors;The Doors;Rock
/covers/342.jpg;Various Artists;WARNER SOFT ROCK NUGGETS VOL 2 (IT'S A HAPPENING WORLD) [Import];Rock
/covers/343.jpg;Depeche Mode;Music For The Masses;Rock
